municipality,year,week,season,ndvi,evi,temperature,temperature_max,temperature_min,rainfall_total,humidity,solar_radiation,wind_speed
Malinao,2017,45,Cool Dry,0.7526200093696755,0.4587568420849204,27.31,27.5,27.08,87.56,85.43285714285715,13.945714285714288,4.182857142857143
Malinao,2017,46,Cool Dry,0.656101288969376,0.4343279814990026,27.49428571,27.58,27.32,86.16,84.94571428571429,15.412857142857144,5.364285714285714
Malinao,2017,47,Cool Dry,0.7290771716981255,0.4530785141586207,27.39714286,27.48,27.3,66.3,85.22142857142856,15.507142857142856,5.01
Malinao,2017,48,Dry,0.7011624394653012,0.4082596395646097,27.31,27.72,26.95,79.91,84.34142857142857,15.45,3.2842857142857143
Malinao,2017,50,Dry,0.5912965976408286,0.4157263805846693,26.48714286,27.26,24.84,329.75,87.71714285714286,7.378571428571428,7.37
Malinao,2017,51,Dry,0.6747682194973275,0.4034849382065894,26.31571429,27.04,25.6,216.47,87.64285714285714,9.55,6.465714285714285
Malinao,2017,51,Dry,0.6747682194973275,0.4034849382065894,26.6871429,26.95,26.28,29.68,81.08428571,17.17,5.455714286
Malinao,2017,52,Dry,0.7021698804332602,0.4343717579636318,26.5571429,27.11,26.21,92.19,84.93857143,14.05428571,5.15
Malinao,2018,1,Dry,0.6869018059180999,0.277389158,26.1971429,26.48,25.68,126.64,84.90571429,15.15571429,5.425714286
Malinao,2018,2,Dry,0.4903089129916084,0.3393161665237703,26.1928571,26.47,25.88,85.5,82.35857143,15.81857143,4.982857143
Malinao,2018,3,Dry,0.5391269886740181,0.2131456999550621,26.4185714,26.64,26.16,64.92,84.69285714,17.14571429,4.378571429
Malinao,2018,4,Dry,0.7496355675005075,0.4051264240559579,26.2185714,26.81,25.36,46.29,81.46714286,17.82285714,5.325714286
Malinao,2018,5,Dry,0.6990379829732851,0.3899881849817913,26.2385714,26.6,25.65,61.12,81.83571429,19.38285714,5.067142857
Malinao,2018,6,Dry,0.7238153639184048,0.4134084102888629,26.0585714,26.78,25.35,29.82,80.68285714,19.91285714,5.19
Malinao,2018,7,Dry,0.7301292354784493,0.5224634681004852,25.98,26.17,25.41,28.03,79.84714286,19.62428571,4.971428571
Malinao,2018,9,Dry,0.7836894491722586,0.5228907685355714,26.4371429,26.81,26.14,49.15,80.10142857,20.27714286,4.662857143
Malinao,2018,10,Hot Dry,0.7877428767431327,0.4755710466618434,27.16,27.57,26.75,53.06,84.44285714,20.08,4.36
Malinao,2018,11,Hot Dry,0.741964068,0.5190576286527988,27.3042857,27.73,26.95,25.15,80.60142857,22.11571429,3.85
Malinao,2018,12,Hot Dry,0.7154128628434446,0.57375119,27.6985714,27.97,27.44,10.97,80.33285714,24.19285714,3.83
Malinao,2018,13,Hot Dry,0.735226634,0.4701450848145581,28.0985714,28.27,27.89,50.26,81.32571429,19.48,3.982857143
Malinao,2018,14,Hot Dry,0.6864122207838912,0.4742063645236279,28.0857143,28.56,27.71,6.22,79.29857143,23.08142857,3.101428571
Malinao,2018,15,Hot Dry,0.7169987244367726,0.4751085208030157,28.0471429,28.19,27.86,18.98,81.65857143,21.52142857,2.935714286
Malinao,2018,17,Hot Dry,0.6742674048489359,0.5209129009880048,28.2485714,28.63,27.99,20.4,82.03285714,21.55,2.841428571
Malinao,2018,18,Hot Dry,0.7387474644929769,0.5193377381082451,28.2271429,28.61,27.82,38.56,82.21,18.79,2.772857143
Malinao,2018,19,Hot Dry,0.732821352,0.4871380954985116,28.0828571,28.35,27.69,113.01,83.38428571,12.51285714,4.941428571
Malinao,2018,20,Hot Dry,0.7251115257786879,0.5385464080767369,28.2428571,28.53,28.03,17.61,83.56,20.18428571,5.151428571
Malinao,2018,21,Hot Dry,0.7222138259249232,0.4731074169883834,27.73,28.04,27.41,37.68,81.23714286,19.26285714,2.668571429
Malinao,2018,22,Wet,0.5857779166334702,0.4024324225820612,27.6585714,28.07,26.7,25.7,80.32285714,18.86428571,2.552857143
Malinao,2018,23,Wet,0.552555975,0.3528289011772385,27.55,27.83,27.31,41.56,82.98142857,21.66428571,2.641428571
Malinao,2018,25,Wet,0.722283382,0.4777867094422064,27.3771429,27.7,26.92,67.21,86.42571429,17.12714286,4.19
Malinao,2018,26,Wet,0.4658979257885393,0.3252984844016157,27.6757143,28.24,26.97,50.35,85.36,16.23571429,6.412857143
Malinao,2018,27,Wet,0.4953829563352351,0.3633445898403968,27.4242857,27.74,27.15,57.6,84.77,16.79428571,4.122857143
Malinao,2018,28,Wet,0.765443931,0.5035660796620492,27.3442857,27.81,26.77,56.1,85.68857143,19.75571429,4.084285714
Malinao,2018,29,Wet,0.5519252677257147,0.4298634300101964,27.23,27.67,27.09,41.12,85.38714286,14.02571429,5.732857143
Malinao,2018,30,Wet,0.6372554932814157,0.4378340264829769,27.5428571,27.78,27.16,21.27,84.13714286,18.66714286,5.498571429
Malinao,2018,31,Wet,0.2926808471655265,0.2406397504896551,27.6557143,27.95,27.08,10.21,83.18,19.99142857,5.002857143
Malinao,2018,33,Wet,0.4882873610213015,0.3596718527353469,27.3814286,27.72,26.84,81.48,80.57285714,17.04571429,2.191428571
Malinao,2018,34,Wet,0.7696650065658805,0.5312106599426828,27.0828571,27.97,26.54,44.38,85.00714286,17.72142857,3.244285714
Malinao,2018,35,Wet,0.7829989744742668,0.5936831371868317,27.48,27.99,26.89,162.47,84.14142857,15.05428571,4.55
Malinao,2018,36,Wet,0.7429939756311852,0.5879981074152258,27.2057143,27.6,26.98,33.63,84.84714286,19.41142857,3.145714286
Malinao,2018,37,Wet,0.7180943954641911,0.510277509,27.7814286,28.05,27.48,19.26,83.17285714,20.08428571,3.851428571
Malinao,2018,38,Wet,0.7465029980103317,0.6006143908102082,27.2914286,27.97,26.84,32.86,81.12714286,17.31714286,2.381428571
Malinao,2018,39,Wet,0.7555692155250159,0.4913174261473094,27.2414286,27.55,27.07,20.63,83.57,20.33571429,3.182857143
Malinao,2018,41,Cool Dry,0.7482606079544966,0.5049752983425225,27.2728571,27.93,27.0,49.58,82.44857143,16.17142857,3.412857143
Malinao,2018,42,Cool Dry,0.7514042427567458,0.4537722703616814,26.9685714,27.72,26.41,19.1,79.21571429,18.66857143,5.074285714
Malinao,2018,43,Cool Dry,0.7133044746970552,0.5181471180335853,27.2228571,27.67,25.73,15.4,81.80714286,18.29142857,4.56
Malinao,2018,44,Cool Dry,0.7476125643189612,0.4848172522270301,27.3671429,27.72,27.19,81.66,82.58428571,17.6,5.881428571
Malinao,2018,45,Cool Dry,0.743414605,0.4289937706223221,26.9271429,27.23,26.71,38.39,81.86857143,18.34285714,4.635714286
Malinao,2018,46,Cool Dry,0.7086860337332561,0.4628321207017017,26.8042857,27.4,26.47,98.0,82.43142857,14.70857143,5.451428571
Malinao,2018,47,Cool Dry,0.7211721645936628,0.490409836629869,26.5742857,26.95,26.23,33.17,82.14714286,18.34428571,5.2
Malinao,2018,49,Dry,0.7342513905043597,0.4054190043124034,27.12,27.36,26.95,29.83,83.52714286,17.07428571,5.434285714
Malinao,2018,50,Dry,0.6962580358182437,0.3709019818081294,26.7628571,27.08,26.45,76.17,83.87571429,13.33142857,6.41
Malinao,2018,51,Dry,0.7195988983514044,0.321336031,26.32,26.63,26.02,206.31,85.90428571,10.63428571,5.662857143
Malinao,2018,51,Dry,0.7195988983514044,0.321336031,26.8342857,27.17,26.04,102.89,85.98428571,14.52857143,4.085714286
Malinao,2018,52,Dry,0.7143402644168095,0.432440325994925,26.3028571,26.62,25.88,365.71,86.96,11.52,6.177142857
Malinao,2018,52,Dry,0.7143402644168095,0.432440325994925,26.465,26.84,25.91,81.96,88.31,11.52,4.5225
Malinao,2019,1,Dry,0.7313812634020161,0.4043367412904526,24.4371429,24.95,23.7,19.75,76.99285714,15.24571429,5.62
Malinao,2019,2,Dry,0.7143402644168095,0.432440325994925,25.0214286,25.68,24.57,13.91,80.24714286,20.03285714,4.212857143
Malinao,2019,3,Dry,0.727400333,0.4809258136157189,25.1171429,25.27,25.03,12.77,78.24571429,19.27714286,5.214285714
Malinao,2019,4,Dry,0.7495830274904698,0.4543216413042712,25.0714286,25.32,24.91,9.15,75.57142857,22.01714286,4.545714286
Malinao,2019,5,Dry,0.8116787496560512,0.4526817090114784,25.03,25.79,24.31,4.2,72.57571429,23.18285714,3.764285714
Malinao,2019,6,Dry,0.7959393457841943,0.4789469516199833,25.9571429,26.23,25.67,5.73,77.31714286,21.80428571,3.914285714
Malinao,2019,8,Dry,0.7773686712539261,0.475673861034828,26.0757143,26.65,25.48,4.45,74.67,23.51285714,3.984285714
Malinao,2019,9,Dry,0.7627426493599716,0.471019453033107,26.4357143,26.76,26.01,19.55,74.30428571,21.66285714,4.941428571
Malinao,2019,10,Hot Dry,0.7719730406047371,0.4407043709664196,26.5285714,26.9,26.29,18.49,74.02714286,21.12142857,4.592857143
Malinao,2019,11,Hot Dry,0.7141112043852649,0.4626201873213313,27.0457143,27.69,26.48,6.3,74.02857143,24.42714286,4.417142857
Malinao,2019,12,Hot Dry,0.7109541554375743,0.4133916237247313,27.62,28.03,27.11,42.24,80.25571429,22.84,4.327142857
Malinao,2019,13,Hot Dry,0.6666798630254881,0.4412872045224311,27.9242857,28.14,27.5,6.43,75.37714286,26.14428571,3.814285714
Malinao,2019,14,Hot Dry,0.6402688873705281,0.4547226070384388,27.9171429,28.35,27.45,13.81,72.25142857,24.80857143,4.815714286
Malinao,2019,16,Hot Dry,0.6441012080481741,0.4807864581004069,28.8257143,29.92,27.88,12.33,70.28571429,24.47714286,2.91
Malinao,2019,17,Hot Dry,0.7190429427482278,0.4422233735940666,29.25,29.88,28.81,60.15,76.82714286,21.18285714,2.311428571
Malinao,2019,18,Hot Dry,0.7142879611700769,0.523078312,29.9785714,31.04,29.27,5.46,70.90571429,24.01714286,2.471428571
Malinao,2019,19,Hot Dry,0.7275802079523312,0.5344475450181625,29.4257143,30.77,27.98,42.51,74.00571429,18.84428571,1.854285714
Malinao,2019,20,Hot Dry,0.6687731049017969,0.4963307755325929,28.5757143,28.92,28.39,15.12,80.84571429,22.42285714,3.02
Malinao,2019,21,Hot Dry,0.6313503375131436,0.3769679993806168,28.6171429,28.84,28.34,57.77,81.42285714,22.31428571,3.415714286
Malinao,2019,22,Wet,0.7093166685647898,0.4560007599148142,29.2871429,29.73,28.67,19.15,79.87428571,21.99142857,2.727142857
Malinao,2019,24,Wet,0.7235164742666854,0.4579567945275707,29.4028571,29.7,29.02,12.14,76.91142857,22.58857143,3.057142857
Malinao,2019,25,Wet,0.6585664139970075,0.4294220982524706,28.0271429,28.38,27.65,91.91,83.15428571,15.70285714,4.132857143
Malinao,2019,26,Wet,0.6413773280873509,0.4203150357644681,27.9771429,28.43,27.34,27.17,80.53142857,19.76571429,3.041428571
Malinao,2019,27,Wet,0.5693810415542669,0.3699035019300523,28.1757143,28.94,27.67,25.0,79.16,19.64142857,2.117142857
Malinao,2019,28,Wet,0.7898262389983244,0.5410816963940566,27.92,28.69,26.6,75.21,81.06857143,14.45571429,4.775714286
Malinao,2019,29,Wet,0.501287167,0.3442703628052893,27.7028571,28.11,26.74,74.67,82.98285714,17.36,2.328571429
Malinao,2019,30,Wet,0.5600895782282364,0.462988183772943,27.1485714,27.4,26.8,91.96,85.01142857,15.32,5.048571429
Malinao,2019,32,Wet,0.7604836679925429,0.575133512,27.9,28.19,27.43,24.61,84.89285714,15.03,7.99
Malinao,2019,33,Wet,0.6216519466480854,0.4690440772663093,28.0642857,28.33,27.83,4.6,84.33571429,21.32571429,4.805714286
Malinao,2019,34,Wet,0.3431394501795861,0.2892614539821135,27.31,27.96,26.64,89.31,84.27857143,12.65714286,4.528571429
Malinao,2019,35,Wet,0.5592045788935436,0.4218786043208444,27.11,27.55,26.69,116.53,84.89,14.58857143,3.542857143
Malinao,2019,36,Wet,0.3031507254204907,0.2649637242594951,27.57,27.93,27.03,23.71,84.43714286,19.71571429,4.244285714
Malinao,2019,37,Wet,0.6940677824069666,0.5351655228220237,27.1114286,27.71,26.42,112.57,85.55428571,14.97,4.327142857
Malinao,2019,38,Wet,0.758343801,0.5477405696821093,27.4828571,28.0,27.26,41.64,84.63142857,15.16571429,5.462857143
Malinao,2019,40,Wet,0.7296359047133675,0.4841234134970766,27.64,28.1,27.32,11.66,81.85,20.39142857,2.545714286
Malinao,2019,41,Cool Dry,0.7399630219182801,0.4865770337351568,27.3885714,27.8,26.75,27.43,82.38571429,20.03285714,2.318571429
Malinao,2019,42,Cool Dry,0.7449567643110492,0.4627209310591229,27.41,27.85,27.04,37.52,78.88428571,17.99571429,4.172857143
Malinao,2019,43,Cool Dry,0.7589603421994966,0.4797864678147198,27.5142857,28.03,26.93,52.51,80.93,19.45142857,3.777142857
Malinao,2019,44,Cool Dry,0.7206825146851088,0.505668695,27.5471429,27.94,27.26,62.58,82.89714286,18.36857143,3.842857143
Malinao,2019,45,Cool Dry,0.5487687020042087,0.3552534479962211,27.2771429,27.7,26.9,89.08,84.71142857,14.05285714,3.227142857
Malinao,2019,46,Cool Dry,0.7378734594024533,0.5103864733709311,27.6228571,27.78,27.5,21.48,82.92857143,18.18,2.954285714
Malinao,2019,48,Cool Dry,0.7491796645556453,0.3899415060394475,26.8871429,27.28,26.6,142.36,85.98285714,9.832857143,4.578571429
Malinao,2019,49,Dry,0.6489709954837344,0.3766738521542843,27.2,27.54,26.92,47.53,84.62571429,16.29857143,2.815714286
Malinao,2019,50,Dry,0.6460679457232394,0.3799798336114676,26.94,27.63,26.11,84.9,81.04714286,15.03,6.447142857
Malinao,2019,51,Dry,0.6581356216466033,0.4414251097425065,26.8985714,27.34,26.34,231.73,86.07142857,13.11428571,6.82
Malinao,2019,51,Dry,0.6581356216466033,0.4414251097425065,26.5357143,26.92,26.25,85.64,85.38571429,15.17571429,4.372857143
Malinao,2019,52,Dry,0.657830467,0.4100900274043241,26.6357143,27.06,26.1,66.54,86.20428571,13.55857143,5.612857143
Malinao,2019,52,Dry,0.657830467,0.4100900274043241,25.342,25.64,24.83,82.83,81.118,12.07,8.324
Malinao,2020,1,Dry,0.6846420338472812,0.3656857422907827,25.49,26.31,24.18,70.97,82.35142857,15.97714286,5.78
Malinao,2020,2,Dry,0.6933598491534868,0.4129508017580973,25.2271429,25.79,24.57,11.68,79.21714286,20.37857143,5.212857143
Malinao,2020,3,Dry,0.7611367499507424,0.4183647250749166,25.2771429,25.63,24.64,63.93,81.57714286,17.88857143,7.564285714
Malinao,2020,4,Dry,0.6814233307205904,0.4240409939145457,25.6642857,25.97,25.44,20.52,79.94714286,19.83428571,5.527142857
Malinao,2020,5,Dry,0.7191202078775358,0.5027770749744291,26.0271429,26.69,25.5,96.65,83.61,18.11,4.168571429
Malinao,2020,7,Dry,0.7253586541921687,0.4746170200598551,26.54,26.76,26.28,2.26,79.40142857,24.52857143,3.66
Malinao,2020,8,Dry,0.7323806887281737,0.5160597450097546,26.4,26.9,26.02,221.93,82.18142857,20.27714286,4.335714286
Malinao,2020,9,Dry,0.759897597,0.4992172957384024,26.2842857,26.63,25.81,91.75,80.00285714,25.01857143,4.661428571
Malinao,2020,10,Hot Dry,0.7510274871714153,0.5329026149193686,26.7742857,26.99,26.45,19.26,80.77285714,24.22428571,4.188571429
Malinao,2020,11,Hot Dry,0.741842726,0.4871025511976688,26.8485714,27.73,26.18,7.48,78.79428571,24.07142857,2.96
Malinao,2020,12,Hot Dry,0.7294419388332731,0.5109152493497344,27.6057143,27.92,27.33,34.73,80.88714286,21.04714286,3.912857143
Malinao,2020,13,Hot Dry,0.6815530356661734,0.495883941,27.9085714,28.19,27.73,23.03,81.25428571,24.01285714,4.155714286
Malinao,2020,15,Hot Dry,0.681896912,0.4680844997805175,28.0114286,28.5,27.72,46.9,80.14,21.28571429,4.578571429
Malinao,2020,16,Hot Dry,0.6580218054521092,0.4406161775202116,28.7757143,29.06,28.56,14.05,80.25,25.18857143,3.29
Malinao,2020,17,Hot Dry,0.623038914,0.4196919590205972,28.35,28.92,27.8,130.95,83.28,18.52428571,4.631428571
Malinao,2020,18,Hot Dry,0.6355155358554349,0.4629052233059155,28.7942857,29.18,28.46,7.43,80.90857143,23.45428571,2.712857143
Malinao,2020,19,Hot Dry,0.6534771337348373,0.4613110586526643,28.5057143,29.2,27.93,18.01,80.82,25.22,3.092857143
Malinao,2020,20,Hot Dry,0.694974896,0.4799854296086153,28.6014286,29.04,28.03,12.54,77.77428571,24.10857143,2.75
Malinao,2020,21,Hot Dry,0.7042674914808986,0.4287327126017686,27.83,28.75,27.02,275.51,83.51142857,14.89857143,4.822857143
Malinao,2020,23,Wet,0.7034184938223945,0.4939803833248538,27.8657143,28.35,27.47,35.89,82.74285714,21.88285714,2.758571429
Malinao,2020,24,Wet,0.7029488024654719,0.4408123747128572,27.6285714,28.72,26.44,32.34,84.35428571,19.83857143,3.248571429
Malinao,2020,25,Wet,0.6780597355428313,0.4503112631985671,27.6985714,28.24,27.44,57.24,80.23142857,21.25714286,2.745714286
Malinao,2020,26,Wet,0.7346601843544465,0.4856744114237146,28.0571429,28.57,27.69,29.3,80.54714286,20.24428571,1.88
Malinao,2020,27,Wet,0.5815991257994432,0.3109064651723617,27.9785714,28.36,27.37,37.76,81.18142857,20.21,3.051428571
Malinao,2020,28,Wet,0.710177705,0.4354485480719367,27.8014286,28.2,27.21,31.03,82.02714286,18.86285714,2.498571429
Malinao,2020,29,Wet,0.7446231443174659,0.6025274259956523,27.3742857,28.35,26.79,97.68,83.09714286,14.13571429,2.677142857
Malinao,2020,31,Wet,0.6652917060397726,0.4640310296218499,27.5228571,27.92,26.94,101.26,84.63428571,16.06285714,4.121428571
Malinao,2020,32,Wet,0.5651319639500696,0.4396260331968779,27.6214286,27.92,27.14,51.47,81.19,16.53142857,2.11
Malinao,2020,33,Wet,0.7969306498961294,0.6587871142577254,27.7785714,28.4,26.71,64.03,80.68,18.92,1.987142857
Malinao,2020,34,Wet,0.3431084249110224,0.2708010817305626,28.0628571,28.41,27.6,18.59,82.67,17.98714286,3.418571429
Malinao,2020,35,Wet,0.7496248274680504,0.4947209811630982,28.4228571,28.89,28.04,6.86,79.21285714,20.64142857,2.594285714
Malinao,2020,36,Wet,0.6123656745119482,0.4942945646306225,28.0885714,28.43,27.84,30.96,81.57285714,17.73285714,2.002857143
Malinao,2020,37,Wet,0.764412507,0.4957029192693543,27.5642857,28.19,26.91,91.5,84.02571429,16.61428571,3.56
Malinao,2020,39,Wet,0.6506774276925303,0.4863253906716094,27.9557143,28.4,27.6,62.06,82.52428571,17.33857143,2.334285714
Malinao,2020,40,Wet,0.7188344525383278,0.4781194272695987,28.2814286,28.69,27.83,55.57,79.16,19.01,1.624285714
Malinao,2020,41,Cool Dry,0.71537242,0.5631420464784775,27.7171429,28.39,26.91,116.89,83.32428571,13.67,2.251428571
Malinao,2020,42,Cool Dry,0.7443235051508008,0.5139396405585761,27.5457143,28.25,26.93,142.81,83.76857143,16.31857143,3.251428571
Malinao,2020,43,Cool Dry,0.4924492413082216,0.3683124057486848,27.5928571,28.24,27.18,248.63,86.46571429,12.98571429,3.721428571
Malinao,2020,44,Cool Dry,0.591686309,0.3434828779955082,27.4042857,28.06,26.97,172.13,85.42571429,15.03571429,5.102857143
Malinao,2020,45,Cool Dry,0.6802957779859652,0.3767118115926338,27.1971429,27.58,26.82,116.04,85.97571429,12.83714286,3.522857143
Malinao,2020,47,Cool Dry,0.6595703675814518,0.4517506523725051,27.1214286,27.36,26.78,228.56,87.40714286,13.41857143,5.481428571
Malinao,2020,48,Cool Dry,0.6955290284983208,0.4091667307274941,27.2185714,27.49,26.93,65.45,83.47571429,17.07285714,4.252857143
Malinao,2020,49,Dry,0.6577833537807196,0.3830262852678981,27.1342857,27.41,26.8,94.38,82.37428571,13.6,5.907142857
Malinao,2020,50,Dry,0.7031965814518223,0.3914111473870256,26.8914286,27.3,26.67,118.36,88.31571429,10.95714286,4.414285714
Malinao,2020,51,Dry,0.4941097209932633,0.2814770667499637,27.1385714,27.38,26.86,111.72,86.97714286,14.32428571,3.785714286
Malinao,2020,51,Dry,0.4941097209932633,0.2814770667499637,26.34,27.1,25.85,142.38,87.34428571,12.93428571,3.82
Malinao,2020,52,Dry,0.460515915,0.2815946685618145,26.9342857,27.1,26.46,257.7,84.49285714,10.64857143,6.372857143
Malinao,2020,52,Dry,0.460515915,0.2815946685618145,25.5228571,26.39,24.31,43.72,81.28285714,15.73142857,6.147142857
Malinao,2021,1,Dry,0.3379637252932697,0.2741317451386285,25.9114286,26.63,25.23,162.95,86.64428571,13.83857143,4.394285714
Malinao,2021,2,Dry,0.6879857302952785,0.3758480193372184,24.7142857,25.44,23.41,38.7,79.62428571,16.35,6.782857143
Malinao,2021,4,Dry,0.6721013222874967,0.4239333417042214,26.5357143,27.11,25.96,97.49,84.16428571,17.87,3.824285714
Malinao,2021,5,Dry,0.7650794915202385,0.4328565665723556,26.32,26.45,26.19,22.26,80.43,22.12285714,4.725714286
Malinao,2021,6,Dry,0.7394050507553703,0.5242592998303315,26.4542857,26.61,26.24,190.07,81.50857143,14.81,5.731428571
Malinao,2021,7,Dry,0.756299795,0.4619005498450702,26.9985714,27.32,26.75,25.74,84.28,21.23285714,3.158571429
Malinao,2021,8,Dry,0.707505953,0.4829612115068079,27.0228571,27.24,26.78,63.5,82.94,19.99,5.054285714
Malinao,2021,9,Hot Dry,0.7530468406078832,0.4936346348177868,27.2,27.4,26.89,7.08,79.43857143,23.61285714,4.098571429
Malinao,2021,10,Hot Dry,0.7239543961943763,0.504383404,26.6285714,26.82,26.16,8.17,78.86571429,22.22428571,4.655714286
Malinao,2021,12,Hot Dry,0.7236389502406897,0.5375592137217989,27.2385714,27.53,26.57,106.41,82.77285714,17.86142857,5.29
Malinao,2021,13,Hot Dry,0.7068962138902058,0.4784867780662429,27.2357143,28.0,26.17,110.34,83.44428571,14.85857143,5.294285714
Malinao,2021,14,Hot Dry,0.7111827090518101,0.4515187869948045,26.5271429,27.65,25.8,6.34,78.58,23.89571429,3.164285714
Malinao,2021,15,Hot Dry,0.6329695694128459,0.4098209846571323,27.9085714,28.21,27.67,45.96,83.85428571,20.89,4.655714286
Malinao,2021,16,Hot Dry,0.6936647429310481,0.4895643852681847,28.0571429,28.44,27.65,34.97,83.99571429,21.92142857,4.14
Malinao,2021,17,Hot Dry,0.652663162,0.4627946106508783,28.2085714,28.59,27.84,41.81,82.27714286,21.41714286,3.308571429
